@relation 'Speed Dating Data_10-27_updatedfromfieldV1-weka.filters.unsupervised.attribute.NumericToNominal-R1,2,3,6,8,24,27,30,31,32,69-weka.filters.unsupervised.attribute.NumericToNominal-R29-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1'

@attribute gender {0,1}
@attribute condtn {1,2}
@attribute wave {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21}
@attribute round numeric
@attribute position numeric
@attribute order {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22}
@attribute int_corr numeric
@attribute samerace {0,1}
@attribute age_o numeric
@attribute race_o numeric
@attribute pf_o_att numeric
@attribute pf_o_sin numeric
@attribute pf_o_int numeric
@attribute pf_o_fun numeric
@attribute pf_o_amb numeric
@attribute pf_o_sha numeric
@attribute attr_o numeric
@attribute sinc_o numeric
@attribute intel_o numeric
@attribute fun_o numeric
@attribute amb_o numeric
@attribute shar_o numeric
@attribute age numeric
@attribute race {1,2,3,4,6}
@attribute imprace numeric
@attribute imprelig numeric
@attribute from {Chicago,Texas,Miami,'New York',California,'Washington DC',Michigan,Israel,Italy,Philadelphia,Brooklyn,Florida,China,'San Francisco',India,Maryland,Taiwan}
@attribute income numeric
@attribute goal {1,2,3,4,5,6}
@attribute date {1,2,3,4,5,6,7}
@attribute go_out {1,2,3,4,5}
@attribute career {Lawyer,Entrepreneur,'Humanitarian Affairs','Creative Arts',Research,Undecided,'Real Estate ',Doctor,'Psychologist ','Social Work',Architecture,Politics,Other,'Engineer '}
@attribute sports numeric
@attribute tvsports numeric
@attribute exercise numeric
@attribute dining numeric
@attribute museums numeric
@attribute art numeric
@attribute hiking numeric
@attribute gaming numeric
@attribute clubbing numeric
@attribute reading numeric
@attribute tv numeric
@attribute theater numeric
@attribute movies numeric
@attribute concerts numeric
@attribute music numeric
@attribute shopping numeric
@attribute yoga numeric
@attribute exphappy numeric
@attribute attr1_1 numeric
@attribute sinc1_1 numeric
@attribute intel1_1 numeric
@attribute fun1_1 numeric
@attribute amb1_1 numeric
@attribute shar1_1 numeric
@attribute attr2_1 numeric
@attribute sinc2_1 numeric
@attribute intel2_1 numeric
@attribute fun2_1 numeric
@attribute amb2_1 numeric
@attribute shar2_1 numeric
@attribute attr3_1 numeric
@attribute sinc3_1 numeric
@attribute fun3_1 numeric
@attribute intel3_1 numeric
@attribute amb3_1 numeric
@attribute length numeric
@attribute match {0,1}

@data
0,2,2,16,9,7,0.2,0,25,4,20,20,20,20,5,15,7,8,8,7,6,5,22,2,4,5,'Washington DC',61152,1,6,1,'Humanitarian Affairs',8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,3,0
0,2,2,16,9,1,-0.05,1,23,2,25,10,35,15,0,15,5,8,5,3,3,3,22,2,4,5,'Washington DC',61152,1,6,1,'Humanitarian Affairs',8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,3,0
0,2,2,16,9,2,0.42,1,21,2,15,20,15,30,5,15,5,7,6,7,5,5,22,2,4,5,'Washington DC',61152,1,6,1,'Humanitarian Affairs',8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,3,0
0,2,2,16,9,13,0.06,1,28,2,40,15,20,10,5,10,6,8,8,7,7,6,22,2,4,5,'Washington DC',61152,1,6,1,'Humanitarian Affairs',8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,3,0
0,2,2,16,9,14,-0.16,1,28,2,40,20,20,20,0,0,5,8,7,7,7,5,22,2,4,5,'Washington DC',61152,1,6,1,'Humanitarian Affairs',8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,3,0
0,2,2,16,9,5,0.52,0,23,1,20,25,25,10,10,10,6,8,8,8,9,6,22,2,4,5,'Washington DC',61152,1,6,1,'Humanitarian Affairs',8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,3,0
0,2,2,16,8,9,-0.19,0,25,4,25,20,25,20,10,0,7,5,4,4,8,3,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,14,-0.48,1,24,2,25,35,30,10,0,0,6,6,6,6,5,3,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,2,0,1,24,2,25,15,25,25,15,15,9,7,7,6,7,7,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,5,-0.38,1,28,2,25,15,25,15,0,20,9,8,8,7,8,6,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,8,-0.34,1,26,2,20,35,20,10,10,5,9,6,7,6,7,8,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,15,-0.27,1,30,2,20,20,25,25,5,5,7,6,6,5,7,5,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,16,-0.35,1,23,2,25,10,35,15,0,15,7,7,7,4,5,5,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,1,0.03,1,21,2,15,20,15,30,5,15,8,8,8,6,7,5,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,12,0.4,1,28,2,40,15,20,10,5,10,8,8,9,8,9,7,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,13,0.26,1,28,2,40,20,20,20,0,0,8,8,8,8,7,7,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,0
0,2,2,16,8,4,-0.32,0,23,1,20,25,25,10,10,10,8,10,10,10,10,8,24,2,4,8,'Washington DC',36485,1,4,3,Lawyer,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,1,1
0,2,2,16,19,3,-0.29,0,25,4,25,20,25,20,10,0,6,10,10,8,5,3,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,5,0.77,0,23,4,20,25,20,15,10,10,6,10,10,8,10,6,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,8,0.09,1,24,2,25,35,30,10,0,0,4,4,7,3,6,4,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,12,-0.15,1,24,2,25,15,25,25,15,15,6,7,7,6,6,8,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,15,-0.41,1,28,2,25,15,25,15,0,20,6,5,7,5,7,5,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,2,-0.49,1,26,2,20,35,20,10,10,5,6,8,7,8,8,8,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,9,-0.18,1,30,2,20,20,25,25,5,5,5,6,7,6,6,3,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,16,-0.15,0,25,4,20,20,20,20,5,15,7,7,8,8,8,7,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,1,-0.46,0,27,1,35,10,20,15,10,10,6,8,8,8,8,5,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,10,0.3,1,23,2,25,10,35,15,0,15,6,9,8,6,5,4,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,11,-0.22,1,21,2,15,20,15,30,5,15,5,7,6,6,6,6,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,6,-0.24,1,28,2,40,15,20,10,5,10,7,9,9,7,9,7,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,7,-0.29,1,28,2,40,20,20,20,0,0,5,8,8,7,7,7,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,19,14,-0.15,0,23,1,20,25,25,10,10,10,6,9,9,8,8,7,30,2,4,8,Michigan,41507,6,6,1,'Creative Arts',4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,4,30,20,30,10,0,10,95,1,1,1,1,1,6,8,6,8,8,3,0
0,2,2,16,14,15,-0.15,0,25,4,25,20,25,20,10,0,8,9,10,9,10,7,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,4,-0.61,0,24,2,25,35,30,10,0,0,4,6,7,6,7,2,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,8,-0.16,0,24,2,25,15,25,25,15,15,7,6,6,7,6,5,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,11,-0.19,0,28,2,25,15,25,15,0,20,6,6,7,9,7,7,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,14,-0.32,0,26,2,20,35,20,10,10,5,8,8,8,10,8,7,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,5,-0.14,0,30,2,20,20,25,25,5,5,6,7,7,6,6,6,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,12,-0.36,0,25,4,20,20,20,20,5,15,8,7,7,8,8,4,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,1
0,2,2,16,14,6,-0.3,0,23,2,25,10,35,15,0,15,6,8,8,6,7,7,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,7,0.32,0,21,2,15,20,15,30,5,15,7,7,7,7,7,5,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,2,0.22,0,28,2,40,15,20,10,5,10,6,9,9,8,9,6,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,3,0.11,0,28,2,40,20,20,20,0,0,6,8,9,7,8,6,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,0
0,2,2,16,14,10,0.11,1,23,1,20,25,25,10,10,10,8,10,10,10,10,10,23,1,8,1,'New York',33772,1,4,3,Lawyer,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,2,50,10,20,10,10,0,70,5,5,15,0,5,8,2,7,8,8,1,1
1,2,2,19,5,18,-0.4,0,21,4,12,18,20,16,16,18,7,7,8,5,7,2,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,7,1,-0.21,0,27,1,20,20,20,10,10,20,6,8,8,7,7,6,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,1
1,2,2,19,3,16,-0.17,0,21,4,10,20,40,10,10,10,7,7,7,6,6,9,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,1
1,2,2,19,12,6,-0.29,1,25,2,20,20,15,15,15,15,6,7,9,7,9,3,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,13,7,0.46,1,23,2,20,20,20,15,15,10,3,8,7,6,6,4,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,4,17,0.44,0,22,3,17,10,18,20,25,10,1,3,4,2,2,1,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,9,3,-0.41,1,22,2,20,22,18,15,15,10,8,6,7,3,7,2,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,1
1,2,2,19,15,9,-0.27,1,23,2,10,20,20,20,20,10,6,9,7,5,6,3,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,8,2,0,1,24,2,35,10,20,20,10,5,4,6,7,5,8,5,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,18,12,-0.11,0,27,4,50,0,50,0,0,0,5,7,9,5,4,6,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,19,13,-0.15,1,30,2,30,20,30,10,0,10,5,6,6,2,5,7,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,2,15,-0.24,0,21,4,30,5,30,15,15,5,4,6,5,4,5,3,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,11,5,0.31,1,27,2,10,10,30,25,10,15,7,6,8,6,9,6,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,1
1,2,2,19,14,8,-0.16,0,23,1,50,10,20,10,10,0,5,10,7,4,5,7,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,16,10,-0.01,0,24,3,20,20,20,15,15,10,4,7,7,4,5,1,24,2,3,3,Israel,?,1,3,1,Research,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,1,0
1,2,2,19,5,7,0.22,0,21,4,12,18,20,16,16,18,6,8,8,6,8,5,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,7,9,-0.33,0,27,1,20,20,20,10,10,20,8,7,7,7,6,7,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,3,5,-0.52,0,21,4,10,20,40,10,10,10,7,6,7,7,7,6,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,12,14,-0.24,1,25,2,20,20,15,15,15,15,7,8,8,6,10,6,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,13,15,0.22,1,23,2,20,20,20,15,15,10,7,4,5,6,5,4,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,4,6,0.29,0,22,3,17,10,18,20,25,10,8,7,6,6,4,4,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,1
1,2,2,19,15,17,-0.02,1,23,2,10,20,20,20,20,10,8,7,7,7,5,5,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,8,10,-0.34,1,24,2,35,10,20,20,10,5,9,6,7,7,6,5,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,19,2,-0.49,1,30,2,30,20,30,10,0,10,8,7,9,5,6,4,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,17,19,0.01,1,25,2,20,23,23,22,7,5,8,8,9,9,8,10,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,1
1,2,2,19,6,8,0.29,1,26,2,20,25,20,15,15,5,2,5,4,3,4,2,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,11,13,0.09,1,27,2,10,10,30,25,10,15,8,5,9,7,6,5,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,14,16,-0.32,0,23,1,50,10,20,10,10,0,10,6,6,9,5,3,26,2,2,3,Italy,?,2,6,2,Entrepreneur,10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,3,0
1,2,2,19,5,15,-0.06,0,21,4,12,18,20,16,16,18,4,7,7,4,7,3,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,3,13,0.21,0,21,4,10,20,40,10,10,10,5,6,7,6,6,6,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,10,1,0.04,1,27,2,10,20,20,15,20,15,5,7,7,7,7,7,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,12,3,-0.05,1,25,2,20,20,15,15,15,15,3,8,9,8,10,5,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,13,4,-0.05,1,23,2,20,20,20,15,15,10,3,7,6,4,6,2,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,4,14,-0.28,0,22,3,17,10,18,20,25,10,1,4,5,4,4,4,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,15,6,0.09,1,23,2,10,20,20,20,20,10,5,5,5,7,7,6,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,8,18,-0.27,1,24,2,35,10,20,20,10,5,2,3,4,2,6,2,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,18,9,0.06,0,27,4,50,0,50,0,0,0,7,9,8,7,8,8,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,19,10,-0.18,1,30,2,30,20,30,10,0,10,4,5,6,7,7,4,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,2,12,0.12,0,21,4,30,5,30,15,15,5,3,3,5,3,5,3,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,17,8,-0.21,1,25,2,20,23,23,22,7,5,5,6,8,8,7,8,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,6,16,0.16,1,26,2,20,25,20,15,15,5,1,3,5,1,2,1,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,14,5,-0.14,0,23,1,50,10,20,10,10,0,7,9,7,7,4,3,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,0
1,2,2,19,16,7,0.12,0,24,3,20,20,20,15,15,10,5,5,8,8,5,7,30,2,2,2,Italy,?,1,6,1,Research,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,3,1
